ID,Birth date,Birth place,Highschool graduation date,Highschool,Studies level,Degree,ESB entry date,Bac type,Current class,Semester 1 class,Degree level,Gender,Nationality,Class level,Previous class,Previous year result,Highschool graduation grade,Final score,Region
ID2356,2002,Abalak,2021,Lycee Niamey,0.0,LSG,2021,Bac Math,3-LSG-2,3-LSG-2,3,M,NIGERIENNE,3,2-LSG-2,Admis(e) - Passable,11.0,-1.0,Foreign
ID2357,2002,Tunis,2022,Lycee Ezzahra,0.0,LBC,2022,Bac Sciences,3-LBC-BI-1,3-LBC-BI-1,3,M,TUNISIENNE,3,2-LBC-BI-1,Admis(e) - Bien,12.24,-1.0,Ben Arous
ID2358,2001,Djeddah Arabie Saoudite,2019,Lycee Djeddah,0.0,LSG,2019,Bac Economie,2-LSG-4,2-LSG-4,2,M,NIGERIENNE,2,1-LSG-7,Admis(e) - Bien,11.91,-1.0,Foreign
ID2359,2002,Tunis,2020,Lycee Tunis,0.0,LSG,2020,Bac Economie,3-LSG-3,3-LSG-3,3,M,TUNISIENNE,3,2-LSG-3,Admis(e) - Passable,11.55,-1.0,Tunis
ID2360,2003,Carthage,2023,Lycee Tunis,0.0,LBC,2023,Bac Economie,2-LBC-12,2-LBC-12,2,F,TUNISIENNE,2,1-LBC-2,Admis(e) - Bien,11.86,-1.0,Tunis
ID2361,2002,Ben Arous,2024,Lycee Mohamed Al Brahmi Mourouj 6,0.0,LBC,2024,Bac Economie,1-LBC-12,1-LBC-12,1,F,TUNISIENNE,1,External,Admis(e),10.66,-1.0,Ben Arous
ID2362,2005,Nabeul,2024,Lycee L'Ideal Nabeul,0.0,LBC,2024,Bac Economie,1-LBC-13,1-LBC-13,1,M,TUNISIENNE,1,External,Admis(e),10.93,-1.0,Ariana
ID2363,2001,Sousse,2021,Lycee Megrine,0.0,LBC,2023,Bac Informatique,2-LBC-11,2-LBC-11,2,M,TUNISIENNE,2,1-LBC-3,Admis(e) - Passable,10.4,-1.0,Ben Arous
ID2364,2002,Tunis,2022,Lycee Ariana,0.0,LSG,2022,Bac Economie,2-LSG-4,2-LSG-4,2,M,TUNISIENNE,2,1-LSG-4,Admis(e) - Missing credits,10.27,-1.0,Ariana
ID2365,2004,Hammam Sousse,2023,Lycee Hammam Sousse 2,0.0,LSG,2024,Bac Technique,1-LSG-1,1-LSG-1,1,M,TUNISIENNE,1,External,Admis(e),10.23,-1.0,Sousse
ID2366,2004,Bizerte,2023,Lycee Bizerte,0.0,LSG,2023,Bac Economie,2-LSG-6,2-LSG-6,2,F,TUNISIENNE,2,1-LSG-6,Admis(e) - Passable,9.56,-1.0,Bizerte
ID2367,2001,Marsa,2022,Lycee Tunis,0.0,LBC,2023,Bac Sciences,3LBC-BIS-2,3LBC-BIS-2,3,M,TUNISIENNE,3,3LBC-BIS-2,Redouble,10.0,-1.0,Tunis
ID2368,2001,El Kef,2021,Lycee Kef,3.0,MDSI,2021,Bac Economie,1-MDSI-3,1-MDSI-3,1,M,TUNISIENNE,4,3-LSG-5,Admis(e) - Bien,9.0,-1.0,Tunis
ID2369,2002,Nabeul,2024,Lycee Privee Tayssir School Nabeul,0.0,LBC,2024,Bac Sciences,1-LBC-11,1-LBC-11,1,F,TUNISIENNE,1,External,Admis(e),10.15,-1.0,Ariana
ID2370,1998,Tunis,2019,"Lycee Brahmi Mourouj, Ben Arous",3.0,FIND,2023,Bac Economie,2-FIND-1,2-FIND-1,2,F,TUNISIENNE,5,1-FIND-1,Admis(e) - Passable,10.0,-1.0,Ben Arous
ID2371,2000,Nabeul,2022,Lycee Nabeul,0.0,LSG,2022,Bac Sciences,3-LSG-3,3-LSG-3,3,F,TUNISIENNE,3,2-LSG-3,Admis(e) - Passable,11.0,-1.0,Nabeul
ID2372,2002,Nabeul,2023,Lycee 02 Mars Korba,0.0,LSG,2023,Bac Economie,1-LSG-6,1-LSG-6,1,F,TUNISIENNE,1,1-LSG-1,Redouble,10.97,-1.0,Nabeul
ID2373,2005,Tunis,2024,Lycee Tunis,0.0,LBC,2024,Bac Sciences,1-LBC-3,1-LBC-3,1,M,TUNISIENNE,1,External,Admis(e),12.05,-1.0,Tunis
ID2374,2005,Le Kef,2024,Lycee Sers Le Kef,1.0,LSG,2024,Bac Economie,1-LSG-1,1-LSG-1,1,M,TUNISIENNE,1,External,Admis(e),10.11,-1.0,Le Kef
ID2375,2003,Kef,2022,Lycee Siliana,0.0,LBC,2022,Bac Sciences,3LBC-BIS-7,3LBC-BIS-7,3,F,TUNISIENNE,3,2-LBC-BIS8,Admis(e) - Bien,10.97,-1.0,Ariana
ID2376,2004,Tunis,2023,Lycee Ariana,0.0,LBC,2023,Bac Economie,2-LBC-7,2-LBC-7,2,M,TUNISIENNE,2,1-LBC-10,Admis(e) - Passable,9.31,-1.0,Ariana
ID2377,2004,Kelibia,2023,Lycee Kelibia,0.0,LSG,2023,Bac Economie,2-LSG-2,2-LSG-2,2,M,TUNISIENNE,2,1-LSG-2,Admis(e) - Passable,11.7,-1.0,Nabeul
ID2378,2003,Sidi Dhaheur,2022,Lycee Grombalia,0.0,LSG,2023,Bac Economie,2-LSG-4,2-LSG-4,2,M,TUNISIENNE,2,1-LSG-6,Admis(e) - Passable,11.82,-1.0,Nabeul
ID2379,2002,Nabeul,2021,Lycee Nabeul,3.0,BA,2021,Bac Sciences,1-BA-1,1-BA-1,1,F,TUNISIENNE,4,3-LSG-7,Admis(e) - Bien,11.0,-1.0,Nabeul
ID2380,2001,Tunis,2021,Lycee Ibn Mandhour Borj El Amri,3.0,BA,2024,Bac Sciences,1-BA-7,1-BA-7,1,F,TUNISIENNE,4,External,Admis(e),12.33,-1.0,La Manouba
ID2381,2001,Tunis,2022,Lycee Privé Smida,0.0,LBC,2022,Bac Economie,3-LBC-BI-1,3-LBC-BI-1,3,M,TUNISIENNE,3,2-LBC-BI-1,Admis(e) - Passable,9.0,-1.0,Tunis
ID2382,2002,La Marsa,2021,Lycee Farhat Hached Rades,3.0,MKD,2024,Bac Economie,1-MKD-1,1-MKD-1,1,F,TUNISIENNE,4,External,Admis(e),11.36,-1.0,Ben Arous
ID2383,2001,Tunis,2021,Lycee Kheireddine Pacha Mourouj 3,0.0,LBC,2023,Bac Economie,2-LBC-10,2-LBC-10,2,F,TUNISIENNE,2,1-LBC-13,Admis(e),11.43,-1.0,Ariana
ID2384,2002,La Marsa,2022,Lycee La Marsa,0.0,LBC,2022,Bac Math,3LBC-BIS-3,3LBC-BIS-3,3,F,TUNISIENNE,3,2-LBC-BIS3,Admis(e) - Bien,10.85,-1.0,Tunis
ID2385,2003,Marseille/France,2022,Lycee Manouba,0.0,LBC,2022,Bac Technique,3LBC-BIS-5,3LBC-BIS-5,3,F,TUNISIENNE,3,2-LBC-BIS5,Admis(e),9.47,-1.0,La Manouba
ID2386,2000,Beja,2021,Lycee Ibn Haythem Beja,3.0,MDSI,2021,Bac Economie,1-MDSI-3,1-MDSI-3,1,M,TUNISIENNE,4,3-LSG-2,Admis(e) - Bien,9.0,-1.0,Tunis
ID2387,2005,Tunis,2024,Lycee Renee Descartes,0.0,LBC,2024,Bac Economie,1-LBC-8,1-LBC-8,1,F,TUNISIENNE,1,External,Admis(e),14.88,-1.0,Tunis
ID2388,2003,Ariana,2022,Lycee Ariana,0.0,LBC,2022,Bac Informatique,3LBC-BIS-2,3LBC-BIS-2,3,F,TUNISIENNE,3,2-LBC-BIS2,Admis(e) - Passable,11.69,-1.0,Ariana
ID2389,2000,Tunis,2020,Lycee Menzah 9,1.0,MDSI,2023,Bac Technique,1-MDSI-2,1-MDSI-2,1,M,TUNISIENNE,4,3-LSC-1,Admis(e) - Missing credits,11.94,-1.0,Tunis
ID2390,2005,Tunis,2024,Lycee Privee Salim School Ennaser Ariana,0.0,LSG,2024,Bac Economie,1-LSG-4,1-LSG-4,1,M,TUNISIENNE,1,External,Admis(e),9.13,-1.0,Ariana
ID2391,2005,Tunis,2024,Lycee Privé Leader School,0.0,LBC,2024,Bac Informatique,1-LBC-10,1-LBC-10,1,M,TUNISIENNE,1,External,Admis(e),12.35,-1.0,Tunis
ID2392,2001,La Marsa,2021,Lycee Tunis,0.0,LBC,2021,Bac Economie,3LBC-BIS-2,3LBC-BIS-2,3,F,TUNISIENNE,3,2-LBC-BIS2,Admis(e),10.13,-1.0,Ariana
ID2393,2004,Tunis,2024,Lycee Taha Hassine,0.0,LBC,2024,Bac Economie,1-LBC-8,1-LBC-8,1,F,TUNISIENNE,1,External,Admis(e),9.78,-1.0,Ben Arous
ID2394,2002,Tunis,2021,Lycee Ibn Rachik Ezzahra,3.0,FIND,2024,Bac Economie,1-FIND-1,1-FIND-1,4,F,TUNISIENNE,4,External,Admis(e),12.73,-1.0,Ben Arous
ID2395,2000,Tunis,2021,Lycee Tunis,0.0,LBC,2021,Bac Economie,3LBC-BIS-2,3LBC-BIS-2,3,M,TUNISIENNE,3,2-LBC-BIS2,Admis(e) - Passable,12.74,-1.0,La Manouba
ID2396,2005,Ariana,2024,Lycee Ariena,0.0,LSG,2024,Bac Economie,1-LSG-4,1-LSG-4,1,F,TUNISIENNE,1,External,Admis(e),10.41,-1.0,Ariana
ID2397,2002,La Marsa,2021,Lycee Ibn Abi Dhiaf Marssa Saada,3.0,MKD,2024,Bac Economie,1-MKD-2,1-MKD-2,1,F,TUNISIENNE,4,External,Admis(e),13.23,-1.0,Tunis
ID2398,2001,Kairouan,2020,Lycee Kairouan,3.0,BA,2024,Bac Economie,1-BA-6,1-BA-6,1,F,TUNISIENNE,4,External,Admis(e),11.59,-1.0,Kairouan
ID2399,2003,Tajerouine,2023,Lycee Kanel Bizerte,0.0,LSG,2024,Bac Economie,1-LSG-2,1-LSG-2,1,F,TUNISIENNE,1,External,Admis(e),11.06,-1.0,Bizerte
ID2400,1992,Ariana,2011,Lycee Habib Maazoun Sfax,0.0,LBC,2023,Bac Math,2-LBC-1,2-LBC-1,2,M,TUNISIENNE,2,1-LBC-4,Admis(e) - Bien,10.33,-1.0,Ariana
ID2401,1996,Tunis,2020,Lycee Rue De Marseille,3.0,MDSI,2023,Bac Math,2-MDSI-6,2-MDSI-6,2,F,TUNISIENNE,5,2-DSI-A3-2,Admis(e) - Bien,10.0,-1.0,Tunis
ID2402,2004,Tunis,2023,Lycee Ibn El Haytham Béja,0.0,LBC,2023,Bac Economie,2-LBC-8,2-LBC-8,2,F,TUNISIENNE,2,1-LBC-11,Admis(e),10.27,-1.0,Béja
ID2403,1999,Jendouba,2018,Lycee Jendouba,3.0,MDSI,2023,Bac Math,2-DSI-A3-1,2-DSI-A3-1,2,F,TUNISIENNE,5,1DSI-AS2-1,Admis(e) - Bien,14.68,-1.0,Jendouba
ID2404,1999,Beja - Tunis,2018,Lycee Beja,3.0,MDSI,2023,Bac Technique,2-DSI-A3-1,2-DSI-A3-1,2,M,TUNISIENNE,5,1DSI-AS2-1,Admis(e) - Passable,11.0,-1.0,Béja
ID2405,1997,Bizerte,2019,Lycee Bizerte,3.0,MKD,2023,Bac Economie,2-MKD-2,2-MKD-2,2,F,TUNISIENNE,5,1-MKD-2,Admis(e),9.95,-1.0,Bizerte
ID2406,2002,Ariana,2021,Lycee Nasser,3.0,CCA,2021,Bac Economie,1-MCCA-1,1-MCCA-1,1,F,TUNISIENNE,4,3-LSC-1,Admis(e) - Bien,10.0,-1.0,Ariana
ID2407,2004,Ezzahra,2023,Lycee Mourouj 1,0.0,LBC,2023,Bac Sciences,2-LBC-11,2-LBC-11,2,F,TUNISIENNE,2,1-LBC-1,Admis(e) - Bien,11.38,-1.0,Ben Arous
ID2408,2005,Tunis,2024,Lycee Mourouj 1,0.0,LBC,2024,Bac Sciences,1-LBC-6,1-LBC-6,1,F,TUNISIENNE,1,External,Admis(e),10.93,-1.0,Ben Arous
ID2409,2003,Tunis,2022,Lycee Ibn Zohr Testour,0.0,LBC,2023,Bac Economie,2-LBC-9,2-LBC-9,2,F,TUNISIENNE,2,1-LBC-12,Admis(e) - Passable,10.96,-1.0,Béja
ID2410,2003,Bizerte,2022,Lycee Bizerte,0.0,LBC,2022,Bac Technique,3-LBC-BI-2,3-LBC-BI-2,3,M,TUNISIENNE,3,2-LBC-BI-2,Admis(e) - Passable,10.38,-1.0,Bizerte
ID2411,1999,Tunis,2021,Lycee Tunis,3.0,CCA,2021,Bac Economie,1-MCCA-1,1-MCCA-1,1,F,TUNISIENNE,4,3-LSC-1,Admis(e) - Passable,11.0,-1.0,Tunis
ID2412,2002,Manouba,2022,Lycee Ariana,0.0,LBC,2022,Bac Informatique,3LBC-BIS-2,3LBC-BIS-2,3,M,TUNISIENNE,3,2-LBC-BIS2,Admis(e) - Bien,11.11,-1.0,Ariana
ID2413,1998,Le Kef,2018,Lycee Le Kef,0.0,BA,2021,Bac Sciences,1-BA-3,1-BA-3,1,M,TUNISIENNE,4,3LBC-BIS-4,Admis(e) - Bien,9.74,-1.0,Le Kef
ID2414,2000,Marsa,2021,Lycee Ariana,0.0,LBC,2021,Bac Sciences,3LBC-BIS-2,3LBC-BIS-2,3,F,TUNISIENNE,3,2-LBC-BIS2,Admis(e) - Passable,10.99,-1.0,Ariana
ID2415,1999,Tunis,2019,Lycee Ibn Abi Dhiaf Manouba,3.0,BA,2024,Bac Economie,1-BA-1,1-BA-1,1,M,TUNISIENNE,4,External,Admis(e),9.47,-1.0,La Manouba
ID2416,2002,Nabeul,2021,Lycee Pilote De Nabeul,3.0,MDSI,2021,Bac Sciences,1-MDSI-2,1-MDSI-2,1,F,TUNISIENNE,4,3-LSG-7,Admis(e) - Bien,10.0,-1.0,Nabeul
ID2417,2003,Tunis,2022,Lycee Menzah 9,0.0,LSG,2023,Bac Economie,2-LSC-1,2-LSC-1,2,M,TUNISIENNE,2,1-LSG-7,Admis(e) - Passable,12.08,-1.0,Ariana
ID2418,2001,Gabes,2020,Lycee Gabes,3.0,BA,2024,Bac Sciences,1-BA-3,1-BA-3,1,M,TUNISIENNE,4,External,Admis(e),9.23,-1.0,Gabès
ID2419,2004,Gabes,2023,Lycee Gabes,0.0,LSG,2024,Bac Economie,1-LSG-2,1-LSG-2,1,M,TUNISIENNE,1,External,Admis(e),13.89,-1.0,Gabès
ID2420,2000,Tunis,2022,Lycee Boumhal,0.0,LSG,2022,Bac Sciences,3-LSG-3,3-LSG-3,3,M,TUNISIENNE,3,2-LSG-3,Admis(e),10.4,-1.0,Ben Arous
ID2421,2002,La Marsa,2021,Lycee Carthage Présidence,3.0,BA,2021,Bac Economie,1-BA-6,1-BA-6,1,F,TUNISIENNE,4,3-LSG-1,Admis(e) - Bien,11.0,-1.0,Tunis
ID2422,2000,Sfax,2021,Lycee Sfax,3.0,MDSI,2021,Bac Economie,1DSI-AS2-1,1DSI-AS2-1,1,M,TUNISIENNE,4,1DSI-AS1-1,Admis(e),10.61,-1.0,Sfax
ID2423,2005,Sidi Bouzid,2024,Lycee Sidi Bouzid,0.0,LBC,2024,Bac Informatique,1-LBC-11,1-LBC-11,1,F,TUNISIENNE,1,External,Admis(e),9.6,-1.0,Sidi Bouzid
ID2424,2003,Tunis,2024,Lycee Sadiki,0.0,LSG,2024,Bac Economie,1-LSG-1,1-LSG-1,1,M,TUNISIENNE,1,External,Admis(e),10.79,-1.0,Tunis
ID2425,2001,Tunis,2021,Lycee Tunis,0.0,LBC,2021,Bac Economie,3LBC-BIS-3,3LBC-BIS-3,3,M,TUNISIENNE,3,2-LBC-BIS3,Admis(e),10.29,-1.0,Tunis
ID2426,2001,Tunis,2021,Lycee Tunis,0.0,LSG,2023,Bac Economie,2-LSC-2,2-LSC-2,2,M,TUNISIENNE,2,1-LSG-9,Admis(e) - Missing credits,12.4,-1.0,Tunis
ID2427,2002,Sidi Bouzid,2022,Lycee Ghazella,0.0,LSG,2022,Bac Economie,3-LSG-3,3-LSG-3,3,F,TUNISIENNE,3,2-LSG-3,Admis(e),10.38,-1.0,Ariana
ID2428,1996,Lomé,2013,Lycee Lomé,3.0,FIND,2023,Bac Math,2-FIND-1,2-FIND-1,2,F,TOGOLAISE,5,1-FIND-1,Admis(e) - Bien,10.0,-1.0,Foreign
ID2429,1999,Tunis,2019,Lycee 07 Avril Menzel Tmim,3.0,FIND,2023,Bac Math,2-FIND-1,2-FIND-1,2,F,TUNISIENNE,5,1-FIND-1,Admis(e) - Bien,10.8,-1.0,Nabeul
ID2430,2000,Tunis,2021,Lycee Ibn Abi Dhief La Manouba,0.0,LBC,2023,Bac Technique,2-LBC-3,2-LBC-3,2,M,TUNISIENNE,2,1-LBC-6,Admis(e) - Passable,10.8,-1.0,La Manouba
ID2431,2004,Djerba,2023,Lycee Midoun Djerba,0.0,LSG,2023,Bac Sciences,2-LSC-1,2-LSC-1,2,F,TUNISIENNE,2,1-LSG-1,Admis(e) - Bien,11.93,-1.0,Médenine
ID2432,2001,Menzel  Tmime,2021,Lycee Tunis,3.0,MKD,2021,Bac Sciences,1-MKD-1,1-MKD-1,1,F,TUNISIENNE,4,External,Admis(e),11.0,-1.0,Tunis
ID2433,2003,Tunis,2022,Lycee Tunis,0.0,LBC,2022,Bac Economie,3-LBC-BI-4,3-LBC-BI-4,3,F,TUNISIENNE,3,2-LBC-BI-1,Admis(e) - Passable,11.7,-1.0,Ariana
ID2434,2003,Chebba,2022,Lycee Chebba,0.0,LBC,2022,Bac Sciences,3LBC-BIS-5,3LBC-BIS-5,3,M,TUNISIENNE,3,2-LBC-BIS5,Admis(e),10.22,-1.0,Mahdia
ID2435,2004,Ben Guerden,2024,Lycee Ben Gueden,0.0,LBC,2024,Bac Economie,1-LBC-8,1-LBC-8,1,F,TUNISIENNE,1,External,Admis(e),15.15,-1.0,Médenine
ID2436,2003,La Marsa,2021,Lycee Ariana,0.0,LSG,2021,Bac Economie,3-LSG-5,3-LSG-5,3,F,TUNISIENNE,3,2-LSG-6,Admis(e) - Passable,12.63,-1.0,Ariana
ID2437,2002,Menzah Vi,2021,Lycee Ennasr,1.0,LSG,2023,Bac Economie,3-LSG-4,3-LSG-4,3,F,TUNISIENNE,3,2-LSG-4,Admis(e) - Passable,10.54,-1.0,Ariana
ID2438,2000,Tunis,2019,Lycee Tunis,3.0,MDSI,2023,Bac Math,2-DSI-A3-1,2-DSI-A3-1,2,F,TUNISIENNE,5,1DSI-AS2-1,Admis(e) - Bien,11.95,-1.0,Ben Arous
ID2439,2000,Tunis,2020,Lycee Boumhal,3.0,BA,2023,Bac Economie,2-BA-6,2-BA-6,2,F,TUNISIENNE,5,1-BA-6,Admis(e) - Passable,10.55,-1.0,Ben Arous
ID2440,2001,Tunis,2020,Lycee Thecnique Farhat Hached Rades,3.0,BA,2024,Bac Economie,1-BA-3,1-BA-3,1,F,TUNISIENNE,4,External,Admis(e),12.64,-1.0,Ben Arous
ID2441,2003,El Alia,2023,Lycee El Alia,0.0,LBC,2024,Bac Economie,1-LBC-10,1-LBC-10,1,F,TUNISIENNE,1,External,Admis(e),11.79,-1.0,Bizerte
ID2442,2000,Bizerte,2021,Lycee Med Ali Annebi Ras Jebel,3.0,BA,2021,Bac Math,1-BA-3,1-BA-3,1,F,TUNISIENNE,4,3-LSG-3,Admis(e) - Bien,10.0,-1.0,Bizerte
ID2443,1988,Bizerte,2007,Lycee El Alia Bizerte,3.0,BA,2024,Bac Math,2-BA-5,2-BA-5,2,F,TUNISIENNE,5,1-BA-5,Admis(e),14.0,-1.0,Bizerte
ID2444,2004,Tunis,2023,Lycee Tunis,0.0,LBC,2023,Bac Economie,2-LBC-3,2-LBC-3,2,M,TUNISIENNE,2,1-LBC-6,Admis(e) - Passable,13.29,-1.0,Tunis
ID2445,2003,Nouvelle Medina-Ben Arous,2023,Lycee Ben Arous,0.0,LBC,2023,Bac Sciences,2-LBC-1,2-LBC-1,2,F,TUNISIENNE,2,1-LBC-4,Admis(e) - Passable,11.03,-1.0,Ben Arous
ID2446,2005,Menzah 6,2024,Lycee Ibn Abi Dhiaf Manouba,0.0,LBC,2024,Bac Sciences,1-LBC-1,1-LBC-1,1,M,TUNISIENNE,1,External,Admis(e),10.01,-1.0,La Manouba
ID2447,1999,Tunis,2020,Lycee Slimen Ben Slimen,3.0,MDSI,2023,Bac Economie,2-MDSI-5,2-MDSI-5,2,F,TUNISIENNE,5,2-DSI-A3-1,Admis(e) - Bien,12.0,-1.0,Tunis
ID2448,1999,Tunis,2018,Lycee Tunis,3.0,BA,2023,Bac Sciences,2-BA-1,2-BA-1,2,M,TUNISIENNE,5,1-BA-1,Admis(e) - Bien,11.65,-1.0,Tunis
ID2449,1994,Sfax,2013,Lycee Sfax,3.0,BA,2024,Bac Math,1-BA-2,1-BA-2,4,M,TUNISIENNE,4,External,Admis(e),12.29,-1.0,Sfax
ID2450,1999,La Marsa,2018,Lycee Cite Al Riadh La Marsa,0.0,LBC,2024,Bac Economie,1-LBC-14,1-LBC-14,1,F,TUNISIENNE,1,External,Admis(e),12.83,-1.0,Tunis
ID2451,2003,"Rouhia,Siliana",2022,Lycee Rouhaya Siliana,0.0,LBC,2023,Bac Sciences,2-LBC-9,2-LBC-9,2,M,TUNISIENNE,2,1-LBC-14,Admis(e) - Missing credits,10.0,-1.0,Siliana
ID2452,2002,Tunis,2021,Lycee Ariana,0.0,LBC,2021,Bac Informatique,3-LBC-BI-1,3-LBC-BI-1,3,M,TUNISIENNE,3,2-LBC-BI-3,Admis(e) - Passable,12.46,-1.0,Ariana
ID2453,2003,Bizerte,2022,Lycee Ras Jbal,0.0,LSG,2022,Bac Economie,2-LSG-5,2-LSG-5,2,M,TUNISIENNE,2,1-LSG-9,Admis(e) - Passable,14.27,-1.0,Bizerte
ID2454,2001,Bizerte,2020,Lycee Ras Djebal,3.0,MDSI,2021,Bac Economie,1-MDSI-2,1-MDSI-2,1,M,TUNISIENNE,4,External,Admis(e),10.24,-1.0,Bizerte
ID2455,2002,Tunis,2022,Lycee Manouba,0.0,LSG,2022,Bac Technique,2-LSC-1,2-LSC-1,2,F,TUNISIENNE,2,1-LSG-7,Admis(e) - Passable,11.12,-1.0,La Manouba
ID2456,2000,Tunis,2019,Lycee Mourouj 1,3.0,BA,2023,Bac Economie,2-BA-5,2-BA-5,2,M,TUNISIENNE,5,1-BA-5,Admis(e) - Passable,12.74,-1.0,Ben Arous
ID2457,2001,Tunis,2021,Lycee Tunis Manar,0.0,LSG,2021,Bac Economie,3-LSG-2,3-LSG-2,3,F,TUNISIENNE,3,2-LSG-2,Admis(e),13.28,-1.0,Tunis
ID2458,2003,Tunis,2022,Lycee Menzah 9,0.0,LBC,2022,Bac Math,2-LBC-12,2-LBC-12,2,M,TUNISIENNE,2,1-LBC-2,Admis(e) - Passable,10.43,-1.0,Tunis
ID2459,2000,Menzel Bourguiba,2022,"Lycee Ibno Roched, Menzel Bourguiba",0.0,LBC,2022,Bac Economie,3LBC-BIS-1,3LBC-BIS-1,3,M,TUNISIENNE,3,2-LBC-BIS1,Admis(e) - Passable,9.0,-1.0,Tunis
ID2460,2002,Tunis,2021,Lycee Ibn Rachik Ezzahra,3.0,MDSI,2021,Bac Economie,1-MDSI-2,1-MDSI-2,1,F,TUNISIENNE,4,3-LSG-6,Admis(e) - Passable,9.0,-1.0,Tunis
ID2461,2003,Mednine,2024,Lycee Route De Gabes,0.0,LBC,2024,Bac Economie,1-LBC-11,1-LBC-11,1,M,TUNISIENNE,1,External,Admis(e),12.4,-1.0,Médenine
ID2462,1999,Paris,2022,Lycee Medenine,0.0,LBC,2022,Bac Economie,3LBC-BIS-4,3LBC-BIS-4,3,M,TUNISIENNE,3,2-LBC-BIS4,Admis(e) - Passable,10.91,-1.0,Médenine
ID2463,2001,Beja,2024,Lycee Des Jeunes Béja,0.0,LBC,2024,Bac Economie,1-LBC-14,1-LBC-14,1,M,TUNISIENNE,1,External,Admis(e),10.0,-1.0,Tunis
ID2464,2002,Bizerte,2021,Lycee Bizerte,3.0,BA,2021,Bac Technique,1-BA-7,1-BA-7,1,F,TUNISIENNE,4,3-LSG-2,Admis(e) - Bien,11.0,-1.0,Bizerte
ID2465,2003,Italie,2022,Lycee Cite Ghazela,0.0,LBC,2022,Bac Math,3LBC-BIS-7,3LBC-BIS-7,3,F,TUNISIENNE,3,2-LBC-BIS8,Admis(e) - Bien,13.19,-1.0,Ariana
ID2466,2003,Tunis,2022,Lycee Tunis,0.0,LBC,2022,Bac Sciences,3-LBC-BI-2,3-LBC-BI-2,3,M,TUNISIENNE,3,2-LBC-BI-2,Admis(e) - Bien,11.1,-1.0,Tunis
ID2467,2002,Oudhref,2021,Lycee Ibn Khaldoun Matouia,0.0,LBC,2021,Bac Economie,3LBC-BIS-6,3LBC-BIS-6,3,F,TUNISIENNE,3,2-LBC-BIS7,Admis(e),11.57,-1.0,Gabès
ID2468,1999,Tunis,2020,Lycee Ibn Rachik Ezzahra Ben Arous,3.0,MKD,2024,Bac Economie,1-MKD-1,1-MKD-1,4,M,TUNISIENNE,4,External,Admis(e),12.09,-1.0,Ben Arous
ID2469,1995,Kelibia,2014,Lycee Kelibia,3.0,MDSI,2023,Bac Math,2-DSI-A3-1,2-DSI-A3-1,2,M,TUNISIENNE,5,1DSI-AS2-1,Admis(e) - Passable,13.47,-1.0,Nabeul
ID2470,2002,Tunis,2022,Lycee Aryana,0.0,LSG,2023,Bac Sciences,2-LSG-5,2-LSG-5,2,M,TUNISIENNE,2,2-LSG-2,Redouble,11.75,-1.0,Ariana
ID2471,2003,Bizerte,2024,Lycee Habib Thameur Bizerte,0.0,LBC,2024,Bac Economie,1-LBC-5,1-LBC-5,1,M,TUNISIENNE,1,External,Admis(e),10.64,-1.0,Bizerte
ID2472,2005,Tunis,2024,Lycee Hamam Lif,0.0,LBC,2024,Bac Sciences,1-LBC-11,1-LBC-11,1,F,TUNISIENNE,1,External,Admis(e),10.55,-1.0,Ben Arous
ID2473,2005,Adjame Abidjan Cote D Ivoire,2022,Lycee Abidjan,1.0,LBC,2024,Bac Math,1-LBC-14,1-LBC-14,1,F,IVOIRIENNE,1,External,Admis(e),11.23,-1.0,Foreign
ID2474,2003,Jemmal,2022,Lycee Jemmal Monastir,0.0,LBC,2024,Bac Sciences,1-LBC-4,1-LBC-4,1,M,TUNISIENNE,1,External,Admis(e),11.72,-1.0,Monastir
ID2475,2004,Monastir,2023,Lycee Privé Monastir,0.0,LBC,2023,Bac Technique,2-LBC-4,2-LBC-4,2,M,TUNISIENNE,2,1-LBC-16,Admis(e) - Passable,10.43,-1.0,Monastir
ID2476,2001,Tunis,2021,Lycee Rue Sayada Bellevue Tunis,3.0,MKD,2024,Bac Economie,1-MKD-2,1-MKD-2,4,F,TUNISIENNE,4,External,Admis(e),10.5,-1.0,Tunis
ID2477,1997,Etats-Unis,2021,Lycee Jean Mermoz,3.0,BA,2021,Bac Economie,1-BA-5,1-BA-5,1,M,TUNISIENNE,4,3-LSG-6,Admis(e) - Bien,11.0,-1.0,Tunis
ID2478,1997,Tunis,2019,Lycee Privé Mostafa Kamel Le Bardo Tunis,3.0,BA,2024,Bac Economie,1-BA-2,1-BA-2,4,F,TUNISIENNE,4,External,Admis(e),9.91,-1.0,Tunis
ID2479,2002,Hammamet,2021,Lycee Tunis,3.0,BA,2021,Bac Math,1-BA-5,1-BA-5,1,F,TUNISIENNE,4,3-LSG-2,Admis(e) - Bien,10.0,-1.0,Tunis
ID2480,2001,Benguerden,2021,Lycee Benguerdene,0.0,LSG,2021,Bac Economie,3-LSG-5,3-LSG-5,3,M,TUNISIENNE,3,2-LSG-5,Admis(e) - Passable,10.68,-1.0,Médenine
ID2481,2001,Tunis,2021,Lycee Ibn Zaydoun Testour,3.0,CCA,2024,Bac Math,1-MCCA-1,1-MCCA-1,1,F,TUNISIENNE,4,External,Admis(e),10.04,-1.0,Béja
